Fertilizer,temp,N(ppm),P(ppm),K(ppm),yeild
65.1041882,38.94248386,64.83575483,20.95342222,19.16051522,7.383274748
64.99672165,39.00424584,65.00374933,20.9446147,18.87455935,7.521888029
58.93534814,40.08957749,67.3060955,18.17988215,15.87939879,7.503683827
58.25555151,36.90742355,61.01672842,20.95616865,17.96420211,7.485410252
57.93532264,37.02152124,61.03865412,20.95215369,18.27125025,7.450469669
64.82169691,39.0395843,64.63644638,20.90917177,18.90979898,7.662933789
64.98625853,38.93905494,65.09151525,21.06417421,19.048913,7.484904856
57.88618516,37.09246791,61.06862814,21.07771488,18.03522935,7.587521065
58.08034099,39.02599011,67.92637176,19.0002818,15.89599585,7.301796694
57.8499295,38.92572951,67.89560472,19.0851783,15.88179701,7.33890097
58.05571018,37.07724009,60.93885097,21.06031396,18.00536012,7.553121283
64.86705603,38.99480536,64.9710994,20.89883898,18.95379209,7.663798239
65.01285716,38.97728175,64.90581072,21.02541044,18.97360423,7.333832865
59.00959839,39.943832,66.96703765,17.85914089,16.00907367,7.476943564
64.9974589,38.96984432,64.92369798,21.04750193,18.9367713,7.669635926
58.03587383,37.02489274,61.13136222,21.04703365,17.97613263,7.615263176
58.0424818,36.9373997,60.97915436,21.09217275,17.99472147,7.64753445
58.03702565,36.9937107,60.95177305,20.926137,18.03094689,7.554470927
64.85514664,38.90050222,64.93898293,21.16617446,19.00713013,7.528596763
65.06045529,39.00906748,64.99827573,21.10189757,19.11982645,7.541810904
57.95596536,39.11574499,67.89066616,18.89922422,16.02003093,7.420348855
65.13590589,39.21425103,65.14446401,20.84175684,19.02277583,7.55599314
58.17399938,39.03113183,67.98541546,18.9971397,16.08309397,7.525580832
58.03550332,39.34110774,67.96881577,18.91550637,15.93916734,7.316890294
58.14742302,36.98072827,61.06656513,21.02630817,18.10945354,7.58611085
65.15269607,39.09827875,65.0144426,21.09719832,18.97399872,7.375801992
58.2136296,39.01640719,67.92904729,19.05284495,15.96072215,7.364836489
58.97761583,39.96713928,66.96362253,18.09301709,15.94185424,7.41297284
65.00081363,38.88213637,64.85645104,20.97185114,18.99197636,7.286197291
64.92118965,38.9295532,65.18305147,21.00509516,19.03832443,7.578375802
58.19547724,39.02246141,67.86282177,18.79029488,16.0387492,7.551260157
64.95528185,38.79732455,64.96232374,20.68965105,18.79933848,7.568679035
58.86219547,40.03086546,67.03000609,18.11311289,16.06434985,7.477645865
65.13586275,38.79952655,65.17568029,20.99603316,18.90002803,7.482866778
57.93642204,38.93207628,68.0621986,19.05747894,16.10961222,7.438887583
59.1153337,40.05052041,66.90907799,17.9464775,16.06114818,7.450436939
60,38,65,20,16,8.5
65,39,70,20,19,8.5
59.8814937,37.84004693,64.96029477,20.12103251,15.90365904,8.598407616
59.93009919,38.12790603,64.86653243,20.10154327,16.02303708,8.502634108
64.92917574,38.97855866,69.8025761,20.01417733,18.99250582,8.567245477
65.10692722,39.13848846,70.0988438,20.00836742,19.01911602,8.431773257
60.00036074,38.01967908,65.00201546,19.98993552,16.0298245,8.629870515
59.96221156,37.90805759,65.06273565,20.10061156,15.91547781,8.46457521
64.9294819,39.02867363,70.05791279,20.2178443,19.17318588,8.485120247
65.01123243,38.95480121,69.79405315,20.00484643,18.93787645,8.434515546
65.00889759,38.89841904,69.94488411,19.96727177,19.07871866,8.339322852
60.02097397,38.07617559,65.01486632,20.06125183,16.03820237,8.37567332
60.0389024,37.91985745,64.90092536,20.07434596,15.98986739,8.590256944
59.92467333,37.90805946,64.94181701,19.87403103,16.03520531,8.491857243
59.99070488,38.07620448,64.88912003,20.11608446,15.91835698,8.543401018
59.68324501,37.95032815,64.85222365,20.06112222,15.84983101,8.430970907
59.96311525,38.06467113,64.87284846,20.08308308,16.01327809,8.447111134
59.99319295,38.14672714,65.15196437,20.04639519,16.08112593,8.443837531
65.06275356,38.92375121,69.91290942,19.8916164,18.99722664,8.503292819
60.0848034,37.85496411,64.87735548,19.99110249,15.8897892,8.493481336
65.10242291,39.02983239,70.17726781,20.07372711,19.05159034,8.562173247
65.12845217,39.16411569,69.97006302,20.10104719,18.97292258,8.534981249
60.17908991,37.84806622,64.96516004,19.96395591,15.93701399,8.71408663
60.01162663,37.87238892,65.12080364,20.15180475,15.92807536,8.555043766
60.01359562,37.76856565,65.03377235,20.00079397,16.05208991,8.621095628
65.03228572,38.89195269,69.85496434,19.79181097,19.26916846,8.612570277
65.10138845,39.04470878,70.04231702,19.94559025,19.22791576,8.409592598
64.83110106,38.87056439,70.13626507,19.98105981,18.9695322,8.303551574
65.08508609,39.02482471,70.12963997,20.10895142,18.81155625,8.657723198
65.06273662,38.98251153,69.97558603,19.94139411,19.15636715,8.424499989
60.03377741,38.06791639,65.0478566,20.14328148,15.94793006,8.500919615
59.9221329,38.10755912,64.949415,19.82419028,16.06292658,8.4230546
59.97586014,38.08401991,65.01850389,20.03054047,15.93761086,8.391032533
59.96702588,38.2065896,65.07448365,19.91140593,15.92900664,8.290086418
59.88726906,37.87693999,65.13197794,20.14378246,16.1277984,8.648849738
64.78251656,39.03410831,69.98031394,20.15253133,19.09733181,8.7499416
65.0931904,39.07695149,69.9427248,19.92297596,18.80036838,8.503663276
60.21786195,37.97069256,64.98487756,20.07795731,16.13451276,8.53963917
64.91073864,38.68227025,69.98930945,19.91395855,18.88721989,8.510860565
65.19862144,39.05441785,70.15218573,19.99178601,19.16226425,8.46020448
60.10178098,37.97114033,65.08424529,20.0631692,16.10759838,8.283149421
64.81058457,38.91471809,70.18326864,19.9297491,19.06963192,8.471185674
59.75417799,37.93362213,64.95725264,19.90307812,16.07603132,8.607567467
60.0599801,37.91807929,65.17349603,20.0105567,15.86737282,8.576537692
60.0749297,38.04749023,65.0097522,20.03893006,15.84826007,8.547611697
64.98234948,38.80049144,69.94470119,19.975938,18.89361315,8.483368155
60.13349467,37.9992191,64.8341673,20.07884947,16.13085127,8.78320313
59.91304409,37.78194908,64.8953239,20.01756007,15.93051217,8.570494622
64.97959618,38.87863008,69.97268744,19.939586,18.9683483,8.452924686
60.14152703,37.95694126,65.01031189,20.09093513,15.97714255,8.472205377
65.00210723,38.98029844,70.05090505,20.02726267,19.05821347,8.272930632
65.02559039,38.99332177,69.97079257,20.05924459,19.030838,8.371961622
60.05809473,37.98787825,65.09089372,19.92759473,16.00204711,8.507990271
59.86585159,38.0226379,64.84085499,19.8625321,15.92640348,8.543361311
60.04202573,37.87810151,64.88704313,20.01094061,16.06809569,8.663141043
65.05610608,39.06831477,69.97490174,19.99031308,18.87908436,8.576032463
59.94169307,37.85708578,65.09912858,19.9280675,15.96986089,8.540746967
64.94113786,39.02158259,70.09046347,19.88540573,19.01372094,8.564397147
64.89565921,39.1659488,70.036438,20.03448423,19.0734895,8.513718123
65.02935104,39.10265123,70.04411842,20.06888532,19.13443814,8.593898151
64.94425103,39.1286342,69.99556702,20.21193173,18.86294696,8.426700375
64.88674321,39.00344852,70.05513625,20.19160226,18.95174746,8.530327335
64.97118531,39.11315193,69.87182237,20.10270973,19.13782072,8.483611267
59.91744927,37.9304713,65.12939255,19.91825583,15.87746215,8.464117697
65.10813318,38.97591091,70.06499292,19.93342034,19.09860698,8.629818588
65.03042453,38.96001173,69.9844894,19.99801478,18.97819838,8.516538879
64.87249997,38.99399007,69.97775856,20.01836355,18.89021922,8.578660518
60.02033281,38.09116607,64.95631308,20.06191095,16.09156179,8.342030769
60.07920505,38.05822413,64.78029506,19.92550415,16.02402107,8.423210922
59.94304134,37.93715323,64.99485535,19.91205037,15.92646703,8.495639088
60.09302407,37.98591766,64.9419023,19.99692728,15.99604501,8.404974631
60.03308915,37.88270416,64.92162492,20.00199244,15.94054109,8.423377661
64.96647666,38.98295694,70.06301429,19.98998119,18.94055643,8.446926847
60.01926895,37.92623815,64.92969852,19.92046338,15.94254664,8.356940578
59.8812505,38.0914528,65.02437161,20.07374023,15.85667777,8.606920347
60.0642528,37.99806175,65.11560324,19.96346238,15.9735177,8.598732173
60.00018194,38.06855058,65.04912104,19.89748476,16.07832201,8.414709856
60.21624668,37.93556761,64.92285156,19.97668266,16.01883509,8.530259812
65.00975853,39.2520631,69.9189979,19.95306247,19.05691744,8.346051432
59.91604294,38.03194831,64.94864929,19.98754272,15.88726847,8.586836396
60.1178303,37.87251034,65.17110478,19.84827068,16.07062321,8.492420027
60.00390348,38.06273232,64.977114,20.08988692,16.05611771,8.654175488
65.05657526,38.96552994,70.11553191,20.03288387,19.03932002,8.421827821
64.93650548,39.06670137,69.88353337,19.94773796,19.0346623,8.498370973
59.98752304,37.88701849,65.12934272,19.94509895,15.98692439,8.438317404
60.01232683,37.98560009,65.05022485,19.88037741,15.92951041,8.379506094
65.02934826,38.85861819,70.04408631,20.13559203,19.02212088,8.492795929
64.98224318,39.03408059,70.02781085,20.02858255,18.91632615,8.423090493
65.10953299,39.0792409,70.10370771,20.228233,19.11245437,8.432988544
65.17699351,39.10691819,70.14685683,19.85151977,18.94634565,8.584975703
64.88135458,38.91475161,69.83146376,19.97869587,18.92096398,8.477911163
64.87368054,38.91594728,70.09680485,19.82840782,18.87461782,8.378996005
64.91213479,39.03062683,70.01145263,19.99678092,18.93147661,8.480907024
59.93380419,38.01328531,64.95611289,20.01085362,16.11547627,8.545555591
65.21331743,39.10248702,70.01339568,20.05157113,18.94282717,8.608996361
60.04765344,38.06595206,65.05259342,19.97739656,16.10490668,8.546112648
59.96283593,38.01991628,65.12644046,20.01086574,15.99600298,8.435168213
65.10975201,39.20958322,70.15169275,20.14961426,19.12023165,8.620938891
65.01141765,38.96799856,69.93723926,19.8788456,19.10580537,8.614051731
65.11585055,38.97890783,69.94536437,19.87907937,19.14472621,8.406013547
59.94551075,38.0390484,65.04789586,20.13003179,16.07985108,8.535745255
65.10379005,38.93364762,70.03935545,20.04663187,18.96896633,8.529720124
59.91785599,38.16937407,64.92151346,20.04594019,16.06615492,8.490587275
64.98465394,39.17932948,70.09046031,20.072491,19.11942606,8.371551372
60.0595987,38.08233848,64.96088989,19.98359864,15.93166316,8.471472809
64.85712912,39.09950924,70.0523053,20.18677922,18.96027247,8.528254314
65.04607057,38.89279546,70.03003855,19.98976572,19.19402445,8.385903986
60.16237838,37.96539272,65.02108679,19.97707478,16.27509271,8.498551929
59.9486751,38.08440199,65.07887604,20.13534108,15.93638564,8.429978532
65.20603727,38.960146,69.98491291,19.95683842,18.98608998,8.495814983
64.97719146,38.81050397,69.91779997,19.93887697,19.00680551,8.520638847
65.0485771,39.04370117,69.98828104,20.03130268,18.97529141,8.512720311
65.03940011,39.00642682,70.11411566,19.91943658,18.90731995,8.504618507
65.04941038,38.91291274,69.95148333,20.13109301,18.95292064,8.502521187
64.97976059,39.06428035,69.96411915,20.12109728,18.96174944,8.571500845
64.86647344,39.08508769,69.99985276,19.95136144,18.93803002,8.470851954
64.863292,39.05320258,69.72741988,20.23393236,19.16534254,8.466518321
59.73727487,37.98183382,64.98026933,19.90834272,16.08423885,8.513974132
65.01750653,38.95702397,69.99427777,19.89839651,19.03455438,8.548402073
65.06621577,39.00759699,70.06387322,20.1182951,18.8643166,8.467379491
64.98233246,39.07783522,70.08692353,19.90754518,18.8700816,8.627579554
64.85523554,39.01430697,69.99711505,20.0575677,19.07789332,8.618558254
59.9071255,37.83949699,65.04172696,20.02188086,15.86322443,8.553947272
60.03712238,37.88819477,65.10288091,19.92108169,15.96669952,8.587415484
65.09505573,39.09869434,70.1294224,19.92327483,19.0251117,8.434157954
65.09053148,39.01687536,70.03193241,19.92376819,18.99614517,8.375509456
64.8734142,38.87304078,70.0515967,20.07557503,18.91280256,8.466226876
60.05859129,37.9173431,64.95423431,20.03706519,16.20770739,8.607128505
65.19639832,38.95105791,70.0798361,19.96227532,19.00288952,8.612202229
59.92396305,38.07572977,64.79799216,20.05306302,15.9003855,8.487569373
64.97799778,38.91937417,69.74318771,20.00583201,18.90641876,8.583496834
60.03678693,38.01253697,65.02882616,19.95443991,16.16497992,8.540005119
64.94278411,39.05073272,70.05528927,19.99789292,18.83195579,8.530127175
59.94619319,37.92945904,65.03520687,19.90727166,16.10733009,8.568309241
64.94775895,39.05750816,70.1191116,20.0332468,18.96585447,8.515276246
65.06049767,39.24205354,70.17756037,19.83173527,18.97815474,8.334805859
60.06308276,38.07511552,64.9948627,20.00169187,15.91858848,8.553862851
64.93446287,38.91488138,70.0701531,19.90158716,19.00254468,8.354593724
59.96992305,37.89680227,64.87717813,20.16554531,16.08668678,8.631294919
59.96680366,37.9727886,65.08331029,19.80764011,15.96322698,8.555725436
60.06681363,38.03673302,64.88089852,20.06062594,15.98934604,8.687976749
59.91686247,37.927252,65.11077505,20.03642392,16.06239765,8.574605279
65.09585136,38.88649492,69.95471428,20.13014203,19.0556611,8.54459618
65.1087203,38.91117473,70.0875464,20.03739974,19.09972049,8.458213155
59.99870087,37.90337214,65.0513103,20.00480419,15.94778155,8.534839812
59.99139187,38.14652715,65.05488075,19.94584236,15.98352088,8.516113075
65.19514201,38.91836036,70.01463545,20.04465977,18.88759252,8.378671301
59.91906195,37.95940138,65.12154557,20.10673396,15.83770286,8.467416035
64.83778087,38.98081317,70.09951049,19.93119897,18.9266029,8.442441052
59.98112956,37.95270114,64.97469136,20.00173161,15.86898183,8.454030511
64.8867459,38.89672402,70.14515834,20.25679107,19.03806851,8.506135552
60.09236599,38.01629974,65.09590879,19.92377209,15.99166616,8.691635024
64.73689459,38.97478344,69.97143622,19.92577596,18.87167784,8.435898382
65.00635866,38.94043126,70.10275546,20.32955248,18.94248608,8.364393631
65.08216915,38.92377993,69.85680894,20.03591885,19.04722068,8.543261568
65.0508496,39.07576256,70.04636723,20.16051395,18.94747651,8.425420208
59.85272674,37.92339863,65.17557845,20.043317,15.9614526,8.404716212
59.99724063,38.01511289,64.95311945,19.97980025,15.95221756,8.451788369
64.86430051,38.96718758,69.89315993,19.92340146,19.00677809,8.397501177
64.76235069,39.11638972,70.10054486,20.09910847,19.10620686,8.364318039
60.00894027,38.17354383,64.8703357,19.98810897,15.86529275,8.673069302
65.02261467,38.97606094,69.81611825,20.03391585,18.80490441,8.426800362
60.02618129,38.26501749,65.03423522,20.13168797,15.91704196,8.458284499
59.77289882,37.97753628,65.1125209,20.02826129,15.83869526,8.598402926
60.02458673,37.91609251,64.85559064,19.95483815,16.0471016,8.570635094
64.79988641,39.17892531,69.99420918,19.8657893,18.78278826,8.508550658
59.98115296,37.8978159,64.86279932,20.08156342,15.95363615,8.487800937
65.08044424,39.0528017,70.08536106,19.91884051,19.06601985,8.576047988
59.9015497,37.91352763,65.07394707,19.93524336,16.16249386,8.500782166
59.88773236,37.79382705,64.95963488,20.08973526,15.92165544,8.40243223
59.90477645,37.92208177,65.25662194,19.99996093,15.84644417,8.508140805
59.93687636,37.95150323,64.98477859,19.81095212,15.89588164,8.540880343
59.89137183,37.99963973,64.8478088,20.09340285,15.90920023,8.735137105
64.85527511,39.03386077,69.8358593,20.09831379,19.06603269,8.383237092
59.87889299,38.01126803,64.8895617,20.15419177,16.00472569,8.552425067
65.11062435,39.11073799,69.96092238,20.03230666,19.10498787,8.410662424
65.03171966,38.89233198,70.02343387,20.11077356,19.18262601,8.434526198
60.1482257,37.98480723,64.98371549,19.98898494,16.04828087,8.354104655
65.05485102,38.96085616,70.08460228,20.01679214,19.09975183,8.459629168
60.06291396,38.02810459,64.99251967,20.16817526,16.09011372,8.598260081
60.13459976,37.97884023,64.98344237,20.08797981,15.94789111,8.410201584
59.89399072,38.04407037,64.95383607,20.06659015,16.01145261,8.534018521
65.02223779,39.0896848,69.99773994,20.09096983,18.90510793,8.577510218
65.11201552,38.86894635,70.02777878,19.99948953,19.02556192,8.425769892
65.26946147,39.10982277,70.00356943,20.0935252,19.10908247,8.531456518
60.19360756,37.96827626,64.95369013,20.13554146,16.05977065,8.516236491
60.2361213,38.13887341,64.99302339,19.90054949,15.98923199,8.585055995
59.92420923,38.06114908,64.89384922,20.06324532,15.97566341,8.443553319
59.8744274,37.91516802,65.03015669,20.03345403,16.07828169,8.438523974
64.9663014,39.12391137,70.14488642,19.96695516,18.84399758,8.450512387
60.04421351,38.21875257,65.04717315,19.99037551,16.15444552,8.647838359
65.18228233,38.92136001,69.92818318,20.12279902,18.90905965,8.517819258
60.04672798,38.25288423,65.16733852,19.94401162,15.93035159,8.552803517
59.90135479,37.92800724,65.04904824,20.10126741,15.93542439,8.445625229
60.18705964,38.01610987,65.01008798,19.90603032,16.02887354,8.437818053
60.12113884,37.94185168,65.06927062,20.03075838,15.84232311,8.594731925
64.96050515,39.04993996,70.009527,19.97552555,18.92354495,8.579709216
60.13732576,38.11173993,64.87274641,20.03452115,16.15369689,8.642099201
64.88730782,39.06800531,70.04771513,20.06163041,19.02951268,8.424522702
59.96826812,38.0204738,65.04967329,20.16807311,16.03841622,8.515792433
77,27,75,22,20,9.5
77,29,76,22,19,9.5
75,28,79,21,19,9.5
77.13879076,26.908524,74.78643529,22.00858589,19.9872566,9.566577548
75.15452952,28.06542772,79.15241311,21.00750651,19.10502898,9.554415649
74.9036254,28.12052625,79.0801851,20.76557213,18.95190934,9.563757519
74.91705511,28.06558822,79.13524261,21.161256,18.96120748,9.429410528
77.17954031,27.06269228,75.06908073,21.80239757,19.97299762,9.567291147
77.00270505,27.06467228,74.98285858,21.89820781,20.03987135,9.485746119
76.8764855,28.99744784,75.96147666,22.09655377,19.01042518,9.660818242
74.9184369,28.05993362,79.06132267,20.98010291,19.02589622,9.471872235
76.93716869,28.96223826,76.05888116,21.81762798,18.77854242,9.646350122
75.05181068,27.8398174,78.91885813,20.93671278,19.1092025,9.420931342
76.98756418,27.00003786,74.83470025,22.12670496,19.88423271,9.516863095
74.85528179,27.88348366,79.02521713,20.93092206,18.95938477,9.33906155
77.07754432,29.07156686,76.03237841,22.04939205,18.80423384,9.555310859
75.1923587,27.93088712,79.08699863,20.99756432,19.06249679,9.65144411
75.13483798,28.0973796,79.10809742,21.09551076,18.81107692,9.436206833
74.93083674,28.05229828,78.9308447,20.97870662,19.07766671,9.489922356
77.0376764,29.04784255,76.18812968,22.04705612,19.01395973,9.363954568
74.9719117,28.04849858,78.92664353,21.05665068,18.76433015,9.54686593
77.1367935,29.02416671,76.12838373,22.08183482,18.8747145,9.500042568
76.99502257,27.04753264,74.93125833,21.96290158,19.95205533,9.454966668
77.0285993,27.07268519,75.00477376,22.16827302,19.88383899,9.511429179
77.00970283,27.20180569,75.03842652,21.79636787,20.03800174,9.525755729
74.99474889,27.94734111,78.95857391,21.05954881,19.05229706,9.531847061
77.01628623,27.04641603,74.95837927,21.99219277,19.9141564,9.607855568
77.12442376,29.09756005,76.00666099,21.99472179,19.01374045,9.579895264
77.12469503,28.99297921,76.07377699,21.9406958,18.99426833,9.501701286
77.0712511,28.90517337,76.00245957,21.9615286,18.96196269,9.549530563
76.77063688,26.97049649,75.07573278,22.09396246,19.94144257,9.442592693
77.01290248,29.05335209,76.08844144,22.00816243,19.11983082,9.531349842
76.98419002,28.86395744,76.04749001,22.02864958,19.12025989,9.397854324
77.01863785,26.93628873,74.9468609,22.00208161,20.0899535,9.565517472
77.03705669,27.20577024,74.91876117,22.09545273,19.97354655,9.484915036
74.98833099,28.06326948,79.18354898,21.05460579,18.87458493,9.510453462
74.90863203,28.15690212,79.00972031,20.91805882,18.91894542,9.58538747
76.79137991,27.13331493,74.95207309,22.05247839,20.11912459,9.36447762
76.89626569,27.20997569,75.08729881,21.9777845,19.89719631,9.505291967
74.94087633,28.00903306,79.14759818,20.9829298,18.97960864,9.48823968
76.99763707,29.16818867,76.00546998,22.07238985,19.1221295,9.558707089
77.11085961,28.96822165,75.95044627,22.10163023,19.01950516,9.416696453
75.10166152,28.08717502,78.98520259,20.92455033,18.90326719,9.545330244
74.94019872,27.9580136,79.02817427,20.86411096,18.97744417,9.693581062
77.02841912,26.80077589,74.89071989,22.00497697,19.89462079,9.533718266
74.97559277,27.97029216,78.97580231,20.96113543,19.0313819,9.614205677
77.1501538,29.01377535,75.80973872,21.91919503,19.16165652,9.594389139
75.15358218,28.03077576,78.85291002,21.00161553,18.99801222,9.486214165
74.91521018,28.05854091,78.80429632,20.89465331,18.93634949,9.619456603
76.96394043,27.14134137,74.98857558,21.87181559,19.88850659,9.571671492
77.07341806,27.0002851,74.83462948,22.03406352,20.07253878,9.450631653
77.02116791,28.97241147,75.96636679,22.11818653,18.99275107,9.501628944
76.99731148,28.9481071,75.79675553,21.86087157,19.05048895,9.579337549
76.87560584,29.20089868,75.97512399,22.033445,19.1899644,9.391541956
74.98722735,28.06731209,79.1060441,21.17957272,19.07387747,9.405215722
74.95707013,27.96306156,78.96703728,21.09035696,19.12922868,9.748820393
77.0142569,26.82464249,75.12821221,21.90096598,20.00231964,9.548950143
77.02620336,26.95338006,75.07309299,22.00989993,19.95339378,9.531656233
75.11463094,28.05902458,79.09645106,21.0555632,18.94555612,9.360986912
74.97092375,28.08066527,78.99364761,21.05319,19.01582387,9.507302032
76.99620444,26.98312221,74.93053335,22.03555704,19.93244763,9.448351382
76.99297511,27.01362616,74.97715623,22.2220418,19.88598948,9.483268217
76.94305756,28.8747877,76.24363064,21.86379397,19.06340136,9.563205721
76.99798142,28.96849537,76.08212625,21.93598271,19.11910877,9.43483099
76.90738988,27.02582519,74.92577803,22.15997969,20.1434319,9.510328424
74.94253374,28.07338453,79.03823034,21.07042314,19.07416285,9.310569759
77.19765908,26.89039439,74.94302033,22.02326761,19.94215323,9.47507923
75.0543752,27.85512011,78.98150291,21.06991038,18.91060472,9.46125942
77.00979303,26.96916457,74.99941308,21.91064164,19.96044578,9.345213378
76.86553215,27.12643394,74.94188358,21.95890115,20.05409538,9.591882747
77.11775795,26.73017101,75.13479718,22.10913588,19.86336495,9.573492839
76.90369466,29.17413538,76.04461261,22.06669104,19.01778663,9.502949194
74.98963572,28.00035004,79.10668191,21.04229693,19.06914085,9.347286397
77.25445176,27.01663631,75.08068332,21.96924211,19.92463144,9.586400656
74.98444305,27.9853517,78.72854067,20.9137683,19.09055718,9.44950384
76.94436406,28.80176251,76.08031592,21.99744888,19.10338756,9.598902427
76.94327446,27.14553244,74.83658707,22.03344588,19.9798195,9.392340325
74.91555431,28.14019909,79.1138333,20.96859723,18.88311375,9.380225492
76.88809139,29.00256495,75.98019976,21.95011962,18.92661373,9.494087459
76.96369401,29.0402287,75.98858327,22.05949385,19.18725882,9.528239276
77.02183435,27.00959472,75.13151999,21.95270519,19.87978436,9.605118685
75.09932182,27.88631796,78.84912686,20.90395036,19.06588279,9.53022439
75.05148181,28.01068999,78.95230679,20.94645177,19.038865,9.52056139
74.97072043,28.12862033,79.04077605,21.00273543,18.98151343,9.456033132
75.09858526,28.13620297,79.05185639,20.94508248,18.9623463,9.478471001
74.98520786,27.96486281,79.0063206,21.19015821,18.8985531,9.307723614
76.98451472,28.8784639,76.00000923,22.0860032,18.96581033,9.675991692
76.94547179,28.88772031,75.84656435,22.00115306,19.20791085,9.386981292
74.88834212,27.8598037,78.94875462,20.91533487,18.96560033,9.58500973
75.15810348,27.95476254,78.92706984,21.02155916,18.86858824,9.311206158
77.0469794,29.08699758,76.05020306,22.02561685,19.02927361,9.407101513
77.05812925,27.09694676,74.94625621,21.98522097,19.9885012,9.496028845
76.91143877,28.99825558,76.06813507,21.97131408,19.04869702,9.228484543
77.065843,29.01453406,76.04828687,21.94436448,19.0435289,9.377264319
76.79161853,28.94853679,76.00637962,22.06686325,18.91762091,9.603460047
77.01544671,27.10872268,74.89599335,21.9849052,19.94053517,9.508109362
77.09192263,29.10882959,75.90764514,21.90600412,18.97382532,9.6146197
77.10664234,29.14279732,75.98715109,21.9356592,19.17859891,9.653770394
75.07168857,27.93195605,79.0452172,20.97439508,19.13065103,9.594304735
75.14363359,28.11322015,78.93856747,20.98693093,19.22495792,9.441677508
77.2367079,29.01092228,76.07918401,21.88801076,19.05917751,9.430924228
77.01833322,28.81410999,76.04503608,22.09973539,19.30167438,9.583411847
76.79579764,28.91604687,76.01778725,22.05729183,18.81691077,9.450012143
77.09809474,26.89060164,75.08517881,21.78925342,20.05743751,9.423699716
77.05465405,26.96157113,75.04769612,21.94833552,20.13083293,9.375623595
76.86183468,26.8642447,75.0470247,22.03889628,20.13912449,9.421465211
76.92662873,27.02094135,75.21751494,21.85220265,20.07531566,9.414635051
76.93659249,26.9830491,75.10342949,22.13343865,20.10853338,9.634195608
75.09261683,28.03119598,78.95801603,20.95497039,19.09950505,9.400474834
74.98904087,28.09846184,79.0239267,20.76458615,18.89579678,9.45592073
77.13004159,29.16682049,76.12266932,22.10235392,18.89630636,9.334495122
76.85143466,28.89455979,75.93319728,22.00216786,18.90297581,9.510873654
77.04678052,29.07082761,75.95874236,22.048087,18.92210607,9.378778519
76.94628197,27.04093693,75.02501268,22.02846966,20.07717803,9.630353293
77.05048419,28.99709878,76.13848679,22.03238807,18.83942931,9.533454057
77.04608397,28.88341398,75.96230167,21.82083636,19.16036573,9.558042723
75.05443142,27.93694258,79.12247171,20.94038974,18.84936462,9.709150308
76.9763782,27.04780129,75.07578411,22.2264148,19.91874042,9.629103658
77.14460111,27.02446257,75.01956516,21.99967678,19.91197126,9.377941545
75.09603935,27.90803146,79.01874703,21.09151596,18.94249922,9.45994698
77.01185591,27.12520627,75.07155358,22.04416135,20.03649956,9.362770205
75.09428944,28.00784174,79.18417356,21.01620404,19.04776586,9.637111013
77.12178433,27.08610215,75.18728513,21.9221857,20.18272165,9.35621964
76.95968144,27.03741718,75.03942093,21.95382951,19.94828013,9.477495461
76.73917445,29.11658177,75.88983437,21.92595223,19.06041905,9.4986301
76.92122172,28.99751686,75.87515465,22.12996249,19.03329978,9.845594384
77.14166009,28.86524982,75.88559611,21.9615055,18.8270302,9.575146232
77.06415551,28.89632338,76.01285086,22.09211949,18.9261779,9.579546163
76.92726024,26.76466043,75.07185175,22.00235211,20.07186418,9.47764596
75.04710855,27.99147814,78.95473335,20.91920639,19.03809222,9.62628643
77.08248647,29.01657176,76.09927553,21.9753875,19.11485308,9.423500141
77.07559802,29.0547753,76.11125278,21.91969037,19.053642,9.377423922
74.99673417,28.10719128,78.92133371,20.90511746,19.00185358,9.436113697
77.03177507,28.97154993,75.88312284,22.00984186,19.00088699,9.503536769
77.02050953,29.05470678,76.00004984,22.00502666,19.0313703,9.389067942
75.1291224,28.02038528,78.92859715,20.89692258,18.98975116,9.428617995
77.1269098,29.12579168,76.07959524,22.04218681,19.08064721,9.464634873
75.19216284,28.02900537,78.93546277,21.00064347,18.88000113,9.517381977
75.10202183,27.92669286,78.92960912,20.98130663,19.05525854,9.633915656
77.12002176,27.13637568,75.12041817,22.07944172,20.02248372,9.191016942
77.07927636,26.80565193,75.08629712,21.84939861,20.02637589,9.44625212
77.03736206,27.08783297,74.95113233,22.09589546,19.84634578,9.357593311
75.02983756,27.96247415,78.86144098,20.98535202,18.98575212,9.555522911
75.15725828,28.03922202,79.17010973,21.13250926,19.10508729,9.540507516
76.95355565,29.00652649,76.01298625,21.92857857,18.85654601,9.497628162
74.96266887,28.05720918,78.91473129,20.97601051,19.24087047,9.632264485
75.00902816,27.91837301,78.91715621,20.85844247,19.12458257,9.789362833
76.82532035,29.03377516,75.83767859,21.95790809,19.01817136,9.499092131
74.95377336,28.02012148,79.01927662,20.9575441,18.93357975,9.395486294
74.97934672,27.94837752,79.01071385,20.99483013,19.00322061,9.425553206
76.89806161,29.08254739,76.16345244,22.05179414,19.05753645,9.400271446
76.91302673,29.08444538,75.95931258,21.89082669,19.01145715,9.599567841
74.98826468,28.07528241,78.86074185,21.15607224,19.12123667,9.509670534
74.98812655,27.98856123,79.0011467,21.06034207,19.27516443,9.646142798
75.00454935,27.98485353,78.99344011,21.05186496,19.16713533,9.422410521
